Time,Biomass Total, Bio Plants, Bio Herb, Bio Pred1, Bio Pred2, Pop Plants, Pop Herb, Pop Pred1, Pop Pred2,Grass, Tree, Alien Plant, Alien Herb, Alien Pred, Alien Apex, White Rabbit, Fox, 
1.1, 0, 0, 0, 0, 0, 51, 25, 3, 0, 51, 0, 0, 0, 0, 0, 25, 3
2.0, 293, 105, 125, 62, 0, 51, 25, 3, 0, 51, 0, 0, 0, 0, 0, 25, 3
3.0, 303, 115, 125, 62, 0, 51, 25, 3, 0, 51, 0, 0, 0, 0, 0, 25, 3
4.0, 304, 116, 125, 62, 0, 51, 25, 3, 0, 51, 0, 0, 0, 0, 0, 25, 3
5.0, 306, 118, 125, 62, 0, 50, 25, 3, 0, 50, 0, 0, 0, 0, 0, 25, 3
6.0, 307, 119, 125, 62, 0, 50, 25, 3, 0, 50, 0, 0, 0, 0, 0, 25, 3
7.0, 309, 121, 125, 62, 0, 50, 25, 3, 0, 50, 0, 0, 0, 0, 0, 25, 3
8.0, 310, 122, 125, 62, 0, 50, 25, 3, 0, 50, 0, 0, 0, 0, 0, 25, 3
9.0, 312, 124, 125, 62, 0, 50, 25, 3, 0, 50, 0, 0, 0, 0, 0, 25, 3
10.0, 313, 125, 125, 62, 0, 49, 25, 3, 0, 49, 0, 0, 0, 0, 0, 25, 3
11.0, 314, 126, 125, 62, 0, 48, 25, 3, 0, 48, 0, 0, 0, 0, 0, 25, 3
12.0, 315, 127, 125, 62, 0, 48, 25, 3, 0, 48, 0, 0, 0, 0, 0, 25, 3
13.0, 317, 129, 125, 62, 0, 48, 25, 3, 0, 48, 0, 0, 0, 0, 0, 25, 3
14.0, 318, 130, 125, 62, 0, 48, 25, 3, 0, 48, 0, 0, 0, 0, 0, 25, 3
15.0, 320, 132, 125, 62, 0, 48, 25, 3, 0, 48, 0, 0, 0, 0, 0, 25, 3
16.0, 319, 132, 124, 62, 0, 48, 25, 3, 0, 48, 0, 0, 0, 0, 0, 25, 3
17.0, 318, 132, 122, 62, 0, 48, 25, 3, 0, 48, 0, 0, 0, 0, 0, 25, 3
18.0, 317, 134, 120, 62, 0, 48, 25, 3, 0, 48, 0, 0, 0, 0, 0, 25, 3
19.0, 317, 136, 118, 62, 0, 48, 25, 3, 0, 48, 0, 0, 0, 0, 0, 25, 3
20.0, 317, 138, 116, 62, 0, 48, 25, 3, 0, 48, 0, 0, 0, 0, 0, 25, 3
21.0, 316, 139, 114, 62, 0, 48, 25, 3, 0, 48, 0, 0, 0, 0, 0, 25, 3
22.0, 315, 141, 112, 61, 0, 48, 25, 3, 0, 48, 0, 0, 0, 0, 0, 25, 3
23.0, 314, 143, 110, 60, 0, 48, 25, 3, 0, 48, 0, 0, 0, 0, 0, 25, 3
24.0, 313, 145, 108, 59, 0, 48, 25, 3, 0, 48, 0, 0, 0, 0, 0, 25, 3
25.0, 311, 146, 106, 58, 0, 48, 25, 3, 0, 48, 0, 0, 0, 0, 0, 25, 3
26.0, 310, 149, 103, 57, 0, 48, 25, 3, 0, 48, 0, 0, 0, 0, 0, 25, 3
27.0, 308, 150, 101, 56, 0, 48, 25, 3, 0, 48, 0, 0, 0, 0, 0, 25, 3
28.0, 307, 152, 98, 55, 0, 48, 25, 3, 0, 48, 0, 0, 0, 0, 0, 25, 3
29.0, 304, 153, 96, 54, 0, 48, 25, 3, 0, 48, 0, 0, 0, 0, 0, 25, 3
30.0, 303, 156, 93, 53, 0, 48, 25, 3, 0, 48, 0, 0, 0, 0, 0, 25, 3
31.0, 302, 157, 92, 52, 0, 48, 5, 3, 0, 48, 0, 0, 0, 0, 0, 5, 3
32.0, 303, 159, 92, 51, 0, 48, 5, 3, 0, 48, 0, 0, 0, 0, 0, 5, 3
33.0, 303, 161, 91, 50, 0, 48, 5, 3, 0, 48, 0, 0, 0, 0, 0, 5, 3
34.1, 303, 163, 91, 49, 0, 48, 5, 3, 0, 48, 0, 0, 0, 0, 0, 5, 3
35.0, 304, 164, 90, 48, 0, 48, 5, 3, 0, 48, 0, 0, 0, 0, 0, 5, 3
36.0, 234, 166, 19, 47, 0, 48, 5, 3, 0, 48, 0, 0, 0, 0, 0, 5, 3
37.0, 234, 168, 19, 46, 0, 48, 4, 3, 0, 48, 0, 0, 0, 0, 0, 4, 3
38.0, 234, 170, 18, 45, 0, 48, 3, 3, 0, 48, 0, 0, 0, 0, 0, 3, 3
39.0, 235, 172, 18, 44, 0, 48, 2, 3, 0, 48, 0, 0, 0, 0, 0, 2, 3
40.0, 235, 173, 18, 43, 0, 48, 2, 3, 0, 48, 0, 0, 0, 0, 0, 2, 3
41.0, 237, 175, 18, 43, 0, 48, 2, 0, 0, 48, 0, 0, 0, 0, 0, 2, 0
42.0, 235, 177, 14, 43, 0, 48, 1, 0, 0, 48, 0, 0, 0, 0, 0, 1, 0
