Time,Biomass Total, Bio Plants, Bio Herb, Bio Pred1, Bio Pred2, Pop Plants, Pop Herb, Pop Pred1, Pop Pred2,Alien Plant, Alien Herb, Alien Pred, Alien Apex, Tree, Grass, White Rabbit, Fox, 
1.0, 0, 0, 0, 0, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
2.0, 10970, 10616, 253, 100, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
3.0, 13764, 13410, 253, 100, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
4.0, 13920, 13565, 253, 100, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
5.0, 14168, 13814, 253, 100, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
6.0, 14413, 14059, 253, 100, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
7.0, 14680, 14240, 253, 100, 86, 51, 50, 5, 1, 0, 0, 0, 1, 10, 41, 50, 5
8.0, 15059, 14509, 253, 100, 196, 51, 50, 5, 1, 0, 0, 0, 1, 10, 41, 50, 5
9.0, 15283, 14733, 253, 100, 196, 51, 50, 5, 1, 0, 0, 0, 1, 10, 41, 50, 5
10.0, 15529, 14979, 253, 100, 196, 51, 50, 5, 1, 0, 0, 0, 1, 10, 41, 50, 5
11.0, 15664, 15113, 253, 100, 196, 51, 50, 5, 1, 0, 0, 0, 1, 10, 41, 50, 5
12.0, 15977, 15426, 253, 100, 196, 51, 50, 5, 1, 0, 0, 0, 1, 10, 41, 50, 5
13.0, 16220, 15670, 253, 100, 196, 51, 50, 5, 1, 0, 0, 0, 1, 10, 41, 50, 5
14.0, 16289, 15738, 253, 100, 196, 49, 50, 5, 1, 0, 0, 0, 1, 10, 39, 50, 5
15.0, 16666, 16115, 253, 100, 196, 43, 50, 5, 1, 0, 0, 0, 1, 10, 33, 50, 5
16.0, 16755, 16205, 253, 100, 196, 42, 50, 5, 1, 0, 0, 0, 1, 10, 32, 50, 5
17.0, 17216, 16562, 250, 119, 284, 41, 50, 6, 2, 0, 0, 1, 2, 10, 31, 50, 5
18.0, 17506, 16715, 248, 144, 397, 41, 51, 6, 2, 0, 1, 1, 2, 10, 31, 50, 5
19.0, 17797, 17005, 248, 144, 397, 41, 51, 6, 2, 1, 1, 1, 2, 10, 30, 50, 5
20.0, 17924, 17138, 245, 144, 396, 39, 50, 6, 2, 1, 1, 1, 2, 10, 28, 49, 5
21.0, 18285, 17416, 241, 144, 482, 36, 48, 6, 3, 0, 1, 1, 3, 10, 26, 47, 5
22.0, 18504, 17529, 238, 144, 593, 36, 48, 6, 3, 0, 1, 1, 3, 10, 26, 47, 5
23.0, 18830, 17860, 235, 143, 590, 36, 48, 6, 3, 0, 1, 1, 3, 10, 26, 47, 5
24.0, 18981, 18017, 231, 143, 588, 36, 47, 6, 3, 0, 1, 1, 3, 10, 26, 46, 5
25.0, 19237, 18283, 224, 143, 585, 36, 47, 6, 3, 0, 1, 1, 3, 10, 26, 46, 5
26.0, 19395, 18455, 212, 143, 583, 36, 45, 6, 3, 0, 1, 1, 3, 10, 26, 44, 5
27.0, 19636, 18701, 208, 144, 581, 35, 45, 6, 3, 0, 1, 1, 3, 10, 25, 44, 5
28.0, 19897, 18968, 205, 144, 578, 35, 45, 6, 3, 0, 1, 1, 3, 10, 25, 44, 5
29.0, 20067, 19146, 198, 145, 576, 34, 45, 6, 3, 0, 1, 1, 3, 10, 24, 44, 5
