Time,Biomass Total, Bio Plants, Bio Herb, Bio Pred1, Bio Pred2, Pop Plants, Pop Herb, Pop Pred1, Pop Pred2,Alien Plant, Alien Herb, Alien Pred, Alien Apex, White Rabbit, Fox, Red fox, Grass, 
1.0, 0, 0, 0, 0, 0, 150, 50, 12, 0, 0, 0, 0, 0, 50, 6, 6, 150
2.0, 832, 336, 251, 244, 0, 149, 50, 12, 0, 0, 0, 0, 0, 50, 6, 6, 149
3.0, 835, 339, 251, 244, 0, 149, 50, 12, 0, 0, 0, 0, 0, 50, 6, 6, 149
4.0, 842, 345, 251, 244, 0, 149, 50, 12, 0, 0, 0, 0, 0, 50, 6, 6, 149
5.0, 846, 350, 251, 244, 0, 149, 50, 12, 0, 0, 0, 0, 0, 50, 6, 6, 149
6.0, 851, 354, 251, 244, 0, 149, 50, 12, 0, 0, 0, 0, 0, 50, 6, 6, 149
7.0, 856, 360, 251, 244, 0, 149, 50, 12, 0, 0, 0, 0, 0, 50, 6, 6, 149
8.0, 860, 364, 251, 244, 0, 149, 50, 12, 0, 0, 0, 0, 0, 50, 6, 6, 149
9.0, 866, 369, 251, 244, 0, 149, 50, 12, 0, 0, 0, 0, 0, 50, 6, 6, 149
10.0, 870, 374, 251, 244, 0, 149, 50, 12, 0, 0, 0, 0, 0, 50, 6, 6, 149
11.0, 872, 375, 251, 244, 0, 149, 50, 12, 0, 0, 0, 0, 0, 50, 6, 6, 149
12.0, 875, 379, 251, 244, 0, 147, 50, 12, 0, 0, 0, 0, 0, 50, 6, 6, 147
13.0, 876, 380, 251, 244, 0, 142, 50, 12, 0, 0, 0, 0, 0, 50, 6, 6, 142
14.0, 878, 382, 251, 244, 0, 139, 50, 12, 0, 0, 0, 0, 0, 50, 6, 6, 139
15.0, 878, 382, 251, 244, 0, 133, 49, 12, 0, 0, 0, 0, 0, 49, 6, 6, 133
16.0, 880, 384, 251, 244, 0, 132, 48, 12, 0, 0, 0, 0, 0, 48, 6, 6, 132
17.0, 877, 382, 250, 244, 0, 129, 48, 12, 0, 0, 0, 0, 0, 48, 6, 6, 129
18.0, 875, 382, 248, 244, 0, 128, 47, 12, 0, 0, 0, 0, 0, 47, 6, 6, 128
19.0, 876, 383, 248, 244, 0, 127, 47, 12, 0, 0, 0, 0, 0, 47, 6, 6, 127
20.0, 866, 379, 243, 244, 0, 126, 46, 12, 0, 0, 0, 0, 0, 46, 6, 6, 126
21.0, 860, 378, 237, 244, 0, 124, 45, 12, 0, 0, 0, 0, 0, 45, 6, 6, 124
22.0, 856, 377, 236, 242, 0, 124, 43, 12, 0, 0, 0, 0, 0, 43, 6, 6, 124
23.0, 854, 380, 230, 242, 0, 124, 43, 12, 0, 0, 0, 0, 0, 43, 6, 6, 124
24.0, 851, 380, 229, 241, 0, 124, 43, 12, 0, 0, 0, 0, 0, 43, 6, 6, 124
25.0, 849, 382, 224, 242, 0, 124, 42, 12, 0, 0, 0, 0, 0, 42, 6, 6, 124
26.0, 846, 384, 218, 243, 0, 124, 42, 12, 0, 0, 0, 0, 0, 42, 6, 6, 124
27.0, 840, 386, 208, 244, 0, 123, 42, 12, 0, 0, 0, 0, 0, 42, 6, 6, 123
28.0, 843, 390, 208, 244, 0, 123, 42, 12, 0, 0, 0, 0, 0, 42, 6, 6, 123
29.0, 844, 392, 207, 244, 0, 122, 42, 12, 0, 0, 0, 0, 0, 42, 6, 6, 122
30.0, 843, 396, 203, 244, 0, 121, 42, 12, 0, 0, 0, 0, 0, 42, 6, 6, 121
31.0, 843, 397, 202, 243, 0, 120, 39, 12, 0, 0, 0, 0, 0, 39, 6, 6, 120
32.0, 846, 401, 201, 243, 0, 120, 39, 12, 0, 0, 0, 0, 0, 39, 6, 6, 120
33.0, 847, 404, 200, 242, 0, 120, 39, 12, 0, 0, 0, 0, 0, 39, 6, 6, 120
34.0, 847, 406, 199, 242, 0, 120, 38, 12, 0, 0, 0, 0, 0, 38, 6, 6, 120
35.0, 850, 410, 197, 242, 0, 120, 36, 12, 0, 0, 0, 0, 0, 36, 6, 6, 120
36.0, 839, 412, 185, 241, 0, 120, 34, 12, 0, 0, 0, 0, 0, 34, 6, 6, 120
37.0, 840, 416, 183, 240, 0, 119, 33, 12, 0, 0, 0, 0, 0, 33, 6, 6, 119
38.0, 844, 419, 181, 243, 0, 119, 33, 12, 0, 0, 0, 0, 0, 33, 6, 6, 119
39.0, 841, 422, 176, 243, 0, 118, 30, 12, 0, 0, 0, 0, 0, 30, 6, 6, 118
40.0, 833, 425, 166, 241, 0, 118, 30, 12, 0, 0, 0, 0, 0, 30, 6, 6, 118
41.0, 825, 429, 155, 239, 0, 118, 30, 12, 0, 0, 0, 0, 0, 30, 6, 6, 118
42.0, 820, 431, 150, 238, 0, 118, 30, 12, 0, 0, 0, 0, 0, 30, 6, 6, 118
43.0, 820, 434, 148, 236, 0, 118, 30, 12, 0, 0, 0, 0, 0, 30, 6, 6, 118
44.0, 813, 438, 140, 235, 0, 118, 30, 12, 0, 0, 0, 0, 0, 30, 6, 6, 118
45.0, 814, 441, 139, 233, 0, 118, 29, 12, 0, 0, 0, 0, 0, 29, 6, 6, 118
46.0, 815, 445, 137, 232, 0, 118, 25, 12, 0, 0, 0, 0, 0, 25, 6, 6, 118
47.0, 815, 448, 136, 230, 0, 118, 24, 12, 0, 0, 0, 0, 0, 24, 6, 6, 118
48.0, 821, 452, 134, 233, 0, 118, 23, 12, 0, 0, 0, 0, 0, 23, 6, 6, 118
49.0, 831, 456, 140, 233, 0, 117, 25, 12, 0, 0, 0, 0, 0, 25, 6, 6, 117
50.0, 831, 459, 139, 232, 0, 116, 23, 12, 0, 0, 0, 0, 0, 23, 6, 6, 116
51.0, 853, 463, 131, 257, 0, 116, 25, 15, 0, 0, 0, 0, 0, 25, 6, 9, 116
