Time,Biomass Total, Bio Plants, Bio Herb, Bio Pred1, Bio Pred2, Pop Plants, Pop Herb, Pop Pred1, Pop Pred2,Alien Plant, Alien Herb, Alien Pred, Alien Apex, White Rabbit, Fox, Red fox, Grass, 
1.0, 0, 0, 0, 0, 0, 150, 50, 12, 0, 0, 0, 0, 0, 50, 6, 6, 150
2.0, 828, 334, 252, 241, 0, 149, 50, 12, 0, 0, 0, 0, 0, 50, 6, 6, 149
3.0, 833, 339, 252, 241, 0, 149, 50, 12, 0, 0, 0, 0, 0, 50, 6, 6, 149
4.0, 839, 345, 252, 241, 0, 149, 50, 12, 0, 0, 0, 0, 0, 50, 6, 6, 149
5.0, 845, 351, 252, 241, 0, 149, 50, 12, 0, 0, 0, 0, 0, 50, 6, 6, 149
6.0, 850, 356, 252, 241, 0, 149, 50, 12, 0, 0, 0, 0, 0, 50, 6, 6, 149
7.0, 854, 360, 252, 241, 0, 149, 50, 12, 0, 0, 0, 0, 0, 50, 6, 6, 149
8.0, 857, 364, 252, 241, 0, 149, 50, 12, 0, 0, 0, 0, 0, 50, 6, 6, 149
9.0, 862, 368, 252, 241, 0, 148, 50, 12, 0, 0, 0, 0, 0, 50, 6, 6, 148
10.0, 866, 372, 252, 241, 0, 148, 50, 12, 0, 0, 0, 0, 0, 50, 6, 6, 148
11.0, 868, 374, 252, 241, 0, 144, 50, 12, 0, 0, 0, 0, 0, 50, 6, 6, 144
