Time,Biomass Total, Bio Plants, Bio Herb, Bio Pred1, Bio Pred2, Pop Plants, Pop Herb, Pop Pred1, Pop Pred2,Grass, White Rabbit, Red rabbit, Blue rabbit, Yellow rabbit, Green rabbit, Red grass, Blue grass, Yellow grass, Green grass, 
1.0, 0, 0, 0, 0, 0, 54, 15, 0, 0, 30, 3, 3, 3, 3, 3, 21, 1, 1, 1
2.0, 197, 121, 75, 0, 0, 54, 15, 0, 0, 30, 3, 3, 3, 3, 3, 21, 1, 1, 1
3.0, 198, 123, 75, 0, 0, 54, 15, 0, 0, 30, 3, 3, 3, 3, 3, 21, 1, 1, 1
4.0, 200, 125, 75, 0, 0, 54, 15, 0, 0, 30, 3, 3, 3, 3, 3, 21, 1, 1, 1
5.0, 202, 127, 75, 0, 0, 54, 15, 0, 0, 30, 3, 3, 3, 3, 3, 21, 1, 1, 1
6.0, 204, 129, 75, 0, 0, 54, 15, 0, 0, 30, 3, 3, 3, 3, 3, 21, 1, 1, 1
7.0, 206, 131, 75, 0, 0, 54, 15, 0, 0, 30, 3, 3, 3, 3, 3, 21, 1, 1, 1
8.0, 208, 133, 75, 0, 0, 54, 15, 0, 0, 30, 3, 3, 3, 3, 3, 21, 1, 1, 1
9.0, 210, 135, 75, 0, 0, 54, 15, 0, 0, 30, 3, 3, 3, 3, 3, 21, 1, 1, 1
10.0, 212, 137, 75, 0, 0, 54, 15, 0, 0, 30, 3, 3, 3, 3, 3, 21, 1, 1, 1
11.0, 213, 138, 75, 0, 0, 54, 15, 0, 0, 30, 3, 3, 3, 3, 3, 21, 1, 1, 1
12.0, 214, 139, 75, 0, 0, 54, 15, 0, 0, 30, 3, 3, 3, 3, 3, 21, 1, 1, 1
13.0, 215, 140, 75, 0, 0, 54, 15, 0, 0, 30, 3, 3, 3, 3, 3, 21, 1, 1, 1
14.0, 216, 141, 75, 0, 0, 53, 15, 0, 0, 29, 3, 3, 3, 3, 3, 21, 1, 1, 1
15.0, 217, 142, 75, 0, 0, 51, 15, 0, 0, 27, 3, 3, 3, 3, 3, 21, 1, 1, 1
16.0, 217, 142, 75, 0, 0, 49, 15, 0, 0, 25, 3, 3, 3, 3, 3, 21, 1, 1, 1
17.0, 218, 143, 74, 0, 0, 48, 15, 0, 0, 24, 3, 3, 3, 3, 3, 21, 1, 1, 1
18.0, 217, 143, 74, 0, 0, 46, 15, 0, 0, 22, 3, 3, 3, 3, 3, 21, 1, 1, 1
19.0, 217, 143, 74, 0, 0, 45, 15, 0, 0, 22, 3, 3, 3, 3, 3, 20, 1, 1, 1
20.0, 217, 143, 73, 0, 0, 43, 15, 0, 0, 21, 3, 3, 3, 3, 3, 19, 1, 1, 1
21.0, 212, 138, 73, 0, 0, 43, 15, 0, 0, 21, 3, 3, 3, 3, 3, 19, 1, 1, 1
22.0, 213, 140, 73, 0, 0, 43, 15, 0, 0, 21, 3, 3, 3, 3, 3, 19, 1, 1, 1
23.0, 209, 136, 73, 0, 0, 43, 15, 0, 0, 21, 3, 3, 3, 3, 3, 19, 1, 1, 1
24.0, 208, 135, 72, 0, 0, 43, 15, 0, 0, 21, 3, 3, 3, 3, 3, 19, 1, 1, 1
25.0, 209, 137, 72, 0, 0, 43, 15, 0, 0, 21, 3, 3, 3, 3, 3, 19, 1, 1, 1
26.0, 207, 134, 72, 0, 0, 43, 15, 0, 0, 21, 3, 3, 3, 3, 3, 19, 1, 1, 1
27.0, 207, 135, 71, 0, 0, 42, 15, 0, 0, 21, 3, 3, 3, 3, 3, 18, 1, 1, 1
28.0, 208, 136, 71, 0, 0, 42, 15, 0, 0, 21, 3, 3, 3, 3, 3, 18, 1, 1, 1
29.0, 208, 137, 71, 0, 0, 42, 15, 0, 0, 21, 3, 3, 3, 3, 3, 18, 1, 1, 1
30.0, 208, 137, 71, 0, 0, 42, 15, 0, 0, 21, 3, 3, 3, 3, 3, 18, 1, 1, 1
31.1, 208, 138, 70, 0, 0, 42, 12, 0, 0, 21, 0, 3, 3, 3, 3, 18, 1, 1, 1
32.0, 208, 137, 70, 0, 0, 42, 12, 0, 0, 21, 0, 3, 3, 3, 3, 18, 1, 1, 1
33.0, 208, 137, 70, 0, 0, 41, 12, 0, 0, 21, 0, 3, 3, 3, 3, 18, 1, 1, 0
34.0, 209, 138, 70, 0, 0, 41, 12, 0, 0, 21, 0, 3, 3, 3, 3, 18, 1, 1, 0
35.0, 210, 139, 70, 0, 0, 41, 12, 0, 0, 21, 0, 3, 3, 3, 3, 18, 1, 1, 0
36.1, 201, 140, 60, 0, 0, 41, 12, 0, 0, 21, 0, 3, 3, 3, 3, 18, 1, 1, 0
37.1, 201, 141, 60, 0, 0, 41, 12, 0, 0, 21, 0, 3, 3, 3, 3, 18, 1, 1, 0
38.0, 202, 142, 60, 0, 0, 41, 12, 0, 0, 21, 0, 3, 3, 3, 3, 18, 1, 1, 0
39.0, 202, 142, 60, 0, 0, 41, 12, 0, 0, 21, 0, 3, 3, 3, 3, 18, 1, 1, 0
40.0, 203, 143, 59, 0, 0, 41, 12, 0, 0, 21, 0, 3, 3, 3, 3, 18, 1, 1, 0
