Time,Biomass Total, Bio Plants, Bio Herb, Bio Pred1, Bio Pred2, Pop Plants, Pop Herb, Pop Pred1, Pop Pred2,Alien Plant, Alien Herb, Alien Pred, Alien Apex, Blue rabbit2, Fox, Red fox, 
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7.0, 19, 0, 0, 19, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
8.0, 66, 0, 2, 63, 0, 0, 1, 2, 0, 0, 1, 2, 0, 0, 0, 0
9.0, 93, 0, 3, 89, 0, 1, 1, 2, 0, 1, 1, 2, 0, 0, 0, 0
10.0, 95, 2, 3, 89, 0, 7, 1, 2, 0, 7, 1, 2, 0, 0, 0, 0
11.0, 106, 13, 3, 89, 0, 10, 1, 2, 0, 10, 1, 2, 0, 0, 0, 0
12.0, 112, 19, 3, 89, 0, 10, 1, 2, 0, 10, 1, 2, 0, 0, 0, 0
13.0, 115, 22, 3, 89, 0, 10, 1, 2, 0, 10, 1, 2, 0, 0, 0, 0
14.0, 115, 22, 3, 89, 0, 10, 1, 2, 0, 10, 1, 2, 0, 0, 0, 0
15.0, 115, 22, 3, 89, 0, 10, 1, 2, 0, 10, 1, 2, 0, 0, 0, 0
16.0, 116, 23, 3, 89, 0, 10, 1, 2, 0, 10, 1, 2, 0, 0, 0, 0
17.0, 116, 23, 3, 89, 0, 10, 1, 2, 0, 10, 1, 2, 0, 0, 0, 0
18.0, 117, 24, 3, 89, 0, 10, 1, 2, 0, 10, 1, 2, 0, 0, 0, 0
19.0, 117, 24, 3, 89, 0, 10, 1, 2, 0, 10, 1, 2, 0, 0, 0, 0
20.0, 117, 24, 3, 89, 0, 10, 0, 2, 0, 10, 0, 2, 0, 0, 0, 0
21.0, 222, 25, 3, 108, 84, 10, 0, 3, 1, 10, 0, 3, 1, 0, 0, 0
22.0, 441, 25, 3, 134, 278, 10, 0, 3, 2, 10, 0, 3, 2, 0, 0, 0
23.0, 551, 25, 3, 134, 387, 10, 0, 3, 2, 10, 0, 3, 2, 0, 0, 0
24.0, 551, 26, 3, 134, 387, 10, 0, 3, 2, 10, 0, 3, 2, 0, 0, 0
25.0, 548, 26, 0, 134, 387, 10, 0, 3, 2, 10, 0, 3, 2, 0, 0, 0
26.0, 548, 27, 0, 134, 387, 10, 0, 3, 2, 10, 0, 3, 2, 0, 0, 0
27.0, 549, 27, 0, 134, 387, 10, 0, 3, 2, 10, 0, 3, 2, 0, 0, 0
28.0, 549, 27, 0, 133, 387, 10, 0, 3, 2, 10, 0, 3, 2, 0, 0, 0
29.0, 548, 28, 0, 132, 387, 10, 0, 3, 2, 10, 0, 3, 2, 0, 0, 0
30.0, 548, 28, 0, 132, 387, 10, 0, 3, 2, 10, 0, 3, 2, 0, 0, 0
31.0, 548, 28, 0, 131, 387, 10, 0, 3, 2, 10, 0, 3, 2, 0, 0, 0
32.0, 547, 29, 0, 130, 387, 10, 0, 3, 2, 10, 0, 3, 2, 0, 0, 0
33.0, 547, 29, 0, 130, 387, 10, 0, 3, 2, 10, 0, 3, 2, 0, 0, 0
34.0, 547, 29, 0, 129, 387, 10, 0, 3, 2, 10, 0, 3, 2, 0, 0, 0
35.0, 547, 30, 0, 128, 387, 10, 0, 3, 2, 10, 0, 3, 2, 0, 0, 0
36.0, 546, 30, 0, 128, 387, 10, 0, 3, 2, 10, 0, 3, 2, 0, 0, 0
37.0, 546, 31, 0, 127, 387, 10, 0, 3, 2, 10, 0, 3, 2, 0, 0, 0
38.0, 546, 31, 0, 126, 387, 10, 0, 3, 2, 10, 0, 3, 2, 0, 0, 0
39.0, 545, 31, 0, 126, 387, 10, 0, 3, 2, 10, 0, 3, 2, 0, 0, 0
40.0, 544, 32, 0, 124, 387, 10, 0, 3, 2, 10, 0, 3, 2, 0, 0, 0
41.0, 543, 32, 0, 123, 387, 10, 0, 2, 2, 10, 0, 2, 2, 0, 0, 0
42.0, 540, 32, 0, 119, 387, 10, 0, 2, 2, 10, 0, 2, 2, 0, 0, 0
43.0, 539, 33, 0, 118, 387, 10, 0, 2, 2, 10, 0, 2, 2, 0, 0, 0
44.0, 536, 33, 0, 115, 387, 10, 0, 2, 2, 10, 0, 2, 2, 0, 0, 0
45.0, 535, 34, 0, 114, 387, 10, 0, 2, 2, 10, 0, 2, 2, 0, 0, 0
46.0, 504, 34, 0, 81, 387, 10, 0, 2, 2, 10, 0, 2, 2, 0, 0, 0
47.0, 503, 34, 0, 80, 387, 10, 0, 2, 2, 10, 0, 2, 2, 0, 0, 0
