Time,Biomass Total, Bio Plants, Bio Herb, Bio Pred1, Bio Pred2, Pop Plants, Pop Herb, Pop Pred1, Pop Pred2,Alien Plant, Alien Herb, Alien Pred, Alien Apex, Tree, Grass, White Rabbit, Fox, 
1.0, 0, 0, 0, 0, 0, 51, 50, 6, 0, 0, 0, 1, 0, 10, 41, 50, 5
2.0, 13926, 13425, 251, 162, 86, 51, 50, 7, 1, 0, 0, 2, 1, 10, 41, 50, 5
3.0, 14242, 13515, 251, 187, 287, 51, 50, 7, 2, 0, 0, 2, 2, 10, 41, 50, 5
4.0, 14651, 13809, 251, 187, 402, 51, 49, 7, 2, 0, 0, 2, 2, 10, 41, 49, 5
5.0, 14876, 14035, 251, 187, 402, 51, 49, 7, 2, 0, 0, 2, 2, 10, 41, 49, 5
6.0, 15104, 14263, 250, 187, 402, 51, 49, 7, 2, 0, 0, 2, 2, 10, 41, 49, 5
7.0, 15260, 14419, 250, 187, 402, 51, 49, 7, 2, 0, 0, 2, 2, 10, 41, 49, 5
8.0, 15599, 14759, 249, 187, 402, 51, 49, 7, 2, 0, 0, 2, 2, 10, 41, 49, 5
9.0, 15801, 14964, 246, 187, 402, 51, 49, 7, 2, 0, 0, 2, 2, 10, 41, 49, 5
10.0, 15977, 15140, 246, 187, 402, 51, 49, 7, 2, 0, 0, 2, 2, 10, 41, 49, 5
11.0, 16181, 15344, 246, 187, 402, 51, 49, 7, 2, 0, 0, 2, 2, 10, 41, 49, 5
12.0, 16472, 15635, 246, 187, 402, 48, 49, 7, 2, 0, 0, 2, 2, 10, 38, 49, 5
13.0, 16694, 15857, 246, 187, 402, 48, 49, 7, 2, 0, 0, 2, 2, 10, 38, 49, 5
14.0, 16874, 16038, 246, 187, 402, 43, 49, 7, 2, 0, 0, 2, 2, 10, 33, 49, 5
15.0, 17118, 16283, 246, 187, 400, 36, 49, 7, 2, 0, 0, 2, 2, 10, 26, 49, 5
16.0, 17337, 16505, 246, 187, 397, 36, 49, 7, 2, 0, 0, 2, 2, 10, 26, 49, 5
17.0, 17528, 16704, 244, 187, 392, 35, 48, 7, 2, 0, 0, 2, 2, 10, 25, 48, 5
18.0, 17741, 16904, 241, 207, 387, 35, 48, 8, 2, 0, 0, 3, 2, 10, 25, 48, 5
19.0, 18049, 17194, 240, 231, 382, 34, 47, 8, 2, 0, 0, 3, 2, 10, 24, 47, 5
20.0, 18236, 17388, 238, 231, 377, 34, 47, 8, 2, 0, 0, 3, 2, 10, 24, 47, 5
21.0, 18378, 17537, 236, 231, 372, 34, 47, 8, 2, 0, 0, 3, 2, 10, 24, 47, 5
22.0, 18661, 17832, 229, 230, 367, 34, 47, 8, 2, 0, 0, 3, 2, 10, 24, 47, 5
23.0, 18829, 18009, 227, 230, 363, 34, 47, 8, 2, 0, 0, 3, 2, 10, 24, 47, 5
24.0, 19067, 18259, 220, 229, 358, 34, 47, 8, 2, 0, 0, 3, 2, 10, 24, 47, 5
25.0, 19281, 18480, 218, 228, 353, 34, 47, 8, 2, 0, 0, 3, 2, 10, 24, 47, 5
26.0, 19477, 18684, 216, 227, 348, 34, 47, 8, 2, 0, 0, 3, 2, 10, 24, 47, 5
27.0, 19738, 18954, 214, 225, 343, 32, 47, 8, 2, 0, 0, 3, 2, 10, 22, 47, 5
