Time,Biomass Total, Bio Plants, Bio Herb, Bio Pred1, Bio Pred2, Pop Plants, Pop Herb, Pop Pred1, Pop Pred2,Alien Plant, Alien Herb, Alien Pred, Alien Apex, Tree, Grass, White Rabbit, Fox, 
1.0, 0, 0, 0, 0, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
2.0, 13849, 13498, 252, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
3.0, 13966, 13615, 252, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
4.0, 14259, 13908, 252, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
5.0, 14418, 14067, 252, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
6.0, 14691, 14340, 252, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
7.0, 14919, 14567, 252, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
8.0, 15100, 14749, 252, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
9.0, 15350, 14999, 252, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
10.0, 15576, 15225, 252, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
11.0, 15781, 15430, 252, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
