Time,Biomass Total, Bio Plants, Bio Herb, Bio Pred1, Bio Pred2, Pop Plants, Pop Herb, Pop Pred1, Pop Pred2,Grass, Tree, Alien Plant, Alien Herb, Alien Pred, Alien Apex, White Rabbit, Red rabbit, Blue rabbit, Yellow rabbit, Green rabbit, Red grass, Blue grass, Yellow grass, Green grass, 
1.0, 0, 0, 0, 0, 0, 54, 15, 0, 0, 30, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 21, 1, 1, 1
2.0, 198, 122, 75, 0, 0, 54, 15, 0, 0, 30, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 21, 1, 1, 1
3.0, 199, 124, 75, 0, 0, 54, 15, 0, 0, 30, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 21, 1, 1, 1
4.0, 201, 125, 75, 0, 0, 54, 15, 0, 0, 30, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 21, 1, 1, 1
5.0, 203, 127, 75, 0, 0, 54, 15, 0, 0, 30, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 21, 1, 1, 1
6.0, 206, 130, 75, 0, 0, 54, 15, 0, 0, 30, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 21, 1, 1, 1
7.0, 207, 131, 75, 0, 0, 54, 15, 0, 0, 30, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 21, 1, 1, 1
8.0, 210, 134, 75, 0, 0, 54, 15, 0, 0, 30, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 21, 1, 1, 1
9.0, 211, 136, 75, 0, 0, 54, 15, 0, 0, 30, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 21, 1, 1, 1
10.0, 213, 138, 75, 0, 0, 54, 15, 0, 0, 30, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 21, 1, 1, 1
11.0, 214, 138, 75, 0, 0, 54, 15, 0, 0, 30, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 21, 1, 1, 1
12.0, 215, 139, 75, 0, 0, 53, 15, 0, 0, 30, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 20, 1, 1, 1
13.0, 214, 139, 75, 0, 0, 53, 15, 0, 0, 30, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 20, 1, 1, 1
14.0, 215, 140, 75, 0, 0, 49, 15, 0, 0, 27, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 19, 1, 1, 1
15.0, 215, 139, 75, 0, 0, 44, 15, 0, 0, 24, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 17, 1, 1, 1
16.0, 216, 140, 75, 0, 0, 43, 15, 0, 0, 24, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 16, 1, 1, 1
17.0, 215, 139, 75, 0, 0, 43, 15, 0, 0, 24, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 16, 1, 1, 1
18.0, 215, 140, 75, 0, 0, 42, 15, 0, 0, 23, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 16, 1, 1, 1
19.0, 215, 140, 75, 0, 0, 42, 15, 0, 0, 23, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 16, 1, 1, 1
20.0, 208, 132, 75, 0, 0, 42, 15, 0, 0, 23, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 16, 1, 1, 1
21.0, 202, 127, 75, 0, 0, 42, 15, 0, 0, 23, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 16, 1, 1, 1
