Time,Biomass Total, Bio Plants, Bio Herb, Bio Pred1, Bio Pred2, Pop Plants, Pop Herb, Pop Pred1, Pop Pred2,Alien Plant, Alien Herb, Alien Pred, Alien Apex, Tree, Grass, White Rabbit, Fox, 
1.0, 0, 0, 0, 0, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
2.0, 13719, 13378, 247, 93, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
3.0, 13866, 13512, 252, 100, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
4.0, 14158, 13805, 252, 100, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
30.6, 14159, 13805, 252, 100, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
31.1, 14294, 13940, 252, 100, 0, 51, 0, 5, 0, 0, 0, 0, 0, 10, 41, 0, 5
32.0, 14522, 14210, 252, 59, 0, 51, 0, 5, 0, 0, 0, 0, 0, 10, 41, 0, 5
33.0, 14609, 14298, 252, 58, 0, 51, 0, 5, 0, 0, 0, 0, 0, 10, 41, 0, 5
34.0, 14903, 14594, 252, 56, 0, 51, 0, 5, 0, 0, 0, 0, 0, 10, 41, 0, 5
35.0, 15147, 14839, 252, 55, 0, 51, 0, 5, 0, 0, 0, 0, 0, 10, 41, 0, 5
36.0, 15026, 14973, 0, 53, 0, 51, 0, 5, 0, 0, 0, 0, 0, 10, 41, 0, 5
37.0, 15318, 15266, 0, 52, 0, 51, 0, 5, 0, 0, 0, 0, 0, 10, 41, 0, 5
38.0, 15519, 15468, 0, 50, 0, 51, 0, 5, 0, 0, 0, 0, 0, 10, 41, 0, 5
39.9, 15853, 15805, 0, 48, 0, 51, 0, 5, 0, 0, 0, 0, 0, 10, 41, 0, 5
40.2, 16033, 15984, 0, 48, 0, 51, 0, 5, 0, 0, 0, 0, 0, 10, 41, 0, 5
459.8, 16033, 15984, 0, 48, 0, 51, 0, 0, 0, 0, 0, 0, 0, 10, 41, 0, 0
460.5, 16208, 16208, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 10, 18, 0, 0
461.0, 16276, 16276, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0
462.0, 16566, 16566, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0
463.2, 16699, 16699, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0
