Time,Biomass Total, Bio Plants, Bio Herb, Bio Pred1, Bio Pred2, Pop Plants, Pop Herb, Pop Pred1, Pop Pred2,Grass, Tree, White Rabbit, Sheep, Cow, Elephant, Fox, Wolf, Coyote, Lion, 
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3.0, 8, 0, 0, 8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
4.0, 19, 0, 0, 19, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
5.0, 19, 0, 0, 19, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
6.0, 19, 0, 0, 19, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
7.0, 19, 0, 0, 19, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
8.0, 19, 0, 0, 19, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
9.0, 19, 0, 0, 19, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
10.0, 19, 0, 0, 19, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
11.0, 104, 0, 0, 19, 85, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
12.0, 213, 0, 0, 19, 193, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
13.0, 213, 0, 0, 19, 193, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
14.0, 213, 0, 0, 19, 193, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
15.0, 215, 2, 0, 19, 193, 2, 0, 1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1
16.0, 602, 2, 304, 101, 193, 2, 1, 5, 1, 2, 0, 0, 0, 1, 0, 3, 1, 1, 1
17.0, 4833, 4, 4353, 281, 193, 2, 4, 10, 1, 2, 0, 0, 0, 3, 1, 5, 4, 1, 1
18.0, 9663, 4, 9086, 379, 193, 2, 4, 10, 1, 2, 0, 0, 0, 3, 1, 5, 4, 1, 1
19.0, 9664, 4, 9086, 379, 193, 2, 4, 10, 1, 2, 0, 0, 0, 3, 1, 5, 4, 1, 1
20.0, 9664, 4, 9086, 379, 193, 2, 4, 10, 1, 2, 0, 0, 0, 3, 1, 5, 4, 1, 1
21.0, 9664, 4, 9086, 379, 193, 2, 4, 10, 1, 2, 0, 0, 0, 3, 1, 5, 4, 1, 1
22.0, 9664, 4, 9086, 379, 193, 2, 4, 10, 1, 2, 0, 0, 0, 3, 1, 5, 4, 1, 1
23.0, 9664, 4, 9086, 379, 193, 2, 4, 10, 1, 2, 0, 0, 0, 3, 1, 5, 4, 1, 1
24.0, 9664, 4, 9086, 378, 193, 2, 4, 10, 1, 2, 0, 0, 0, 3, 1, 5, 4, 1, 1
25.0, 9661, 2, 9086, 378, 193, 1, 4, 10, 1, 1, 0, 0, 0, 3, 1, 5, 4, 1, 1
26.0, 9658, 0, 9086, 378, 193, 0, 4, 10, 1, 0, 0, 0, 0, 3, 1, 5, 4, 1, 1
27.0, 9658, 0, 9086, 377, 193, 0, 4, 10, 1, 0, 0, 0, 0, 3, 1, 5, 4, 1, 1
28.0, 9813, 0, 9086, 442, 284, 0, 4, 12, 2, 0, 0, 0, 0, 3, 1, 5, 5, 2, 2
29.0, 10100, 0, 9086, 526, 487, 0, 4, 12, 3, 0, 0, 0, 0, 3, 1, 5, 5, 2, 3
30.0, 10212, 0, 9086, 525, 599, 0, 4, 12, 3, 0, 0, 0, 0, 3, 1, 5, 5, 2, 3
31.0, 10212, 0, 9086, 525, 599, 0, 4, 12, 3, 0, 0, 0, 0, 3, 1, 5, 5, 2, 3
32.0, 10211, 0, 9086, 525, 599, 0, 4, 12, 3, 0, 0, 0, 0, 3, 1, 5, 5, 2, 3
33.0, 10211, 0, 9086, 524, 599, 0, 4, 11, 3, 0, 0, 0, 0, 3, 1, 5, 5, 1, 3
34.0, 10205, 0, 9081, 524, 599, 0, 4, 11, 3, 0, 0, 0, 0, 3, 1, 5, 5, 1, 3
35.0, 10177, 0, 9053, 524, 599, 0, 4, 11, 3, 0, 0, 0, 0, 3, 1, 5, 5, 1, 3
36.0, 10148, 0, 9024, 523, 599, 0, 4, 11, 3, 0, 0, 0, 0, 3, 1, 5, 5, 1, 3
37.0, 10118, 0, 8996, 522, 599, 0, 4, 11, 3, 0, 0, 0, 0, 3, 1, 5, 5, 1, 3
38.0, 9983, 0, 8968, 415, 599, 0, 4, 11, 3, 0, 0, 0, 0, 3, 1, 5, 5, 1, 3
39.0, 9951, 0, 8939, 411, 599, 0, 4, 11, 3, 0, 0, 0, 0, 3, 1, 5, 5, 1, 3
40.0, 9910, 0, 8903, 407, 599, 0, 4, 11, 3, 0, 0, 0, 0, 3, 1, 5, 5, 1, 3
41.0, 9863, 0, 8860, 403, 599, 0, 4, 11, 3, 0, 0, 0, 0, 3, 1, 5, 5, 1, 3
42.0, 9706, 0, 8707, 399, 599, 0, 4, 11, 3, 0, 0, 0, 0, 3, 1, 5, 5, 1, 3
43.0, 9521, 0, 8527, 395, 599, 0, 4, 10, 3, 0, 0, 0, 0, 3, 1, 4, 5, 1, 3
44.0, 9337, 0, 8346, 391, 599, 0, 4, 10, 3, 0, 0, 0, 0, 3, 1, 4, 5, 1, 3
45.0, 9153, 0, 8166, 387, 599, 0, 4, 10, 3, 0, 0, 0, 0, 3, 1, 4, 5, 1, 3
46.0, 8968, 0, 7985, 383, 599, 0, 4, 10, 3, 0, 0, 0, 0, 3, 1, 4, 5, 1, 3
47.0, 8798, 0, 7812, 386, 599, 0, 2, 10, 3, 0, 0, 0, 0, 1, 1, 4, 5, 1, 3
48.0, 8637, 0, 7660, 377, 599, 0, 2, 9, 3, 0, 0, 0, 0, 1, 1, 4, 4, 1, 3
49.0, 8507, 0, 7536, 370, 599, 0, 0, 9, 3, 0, 0, 0, 0, 0, 0, 4, 4, 1, 3
