Time,Biomass Total, Bio Plants, Bio Herb, Bio Pred1, Bio Pred2, Pop Plants, Pop Herb, Pop Pred1, Pop Pred2,Alien Plant, Alien Herb, Alien Pred, Alien Apex, Wolf, Tree, Cow, 
1.0, 0, 0, 0, 0, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
2.0, 74520, 68643, 5650, 226, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
3.0, 74813, 68936, 5650, 226, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
4.0, 76551, 70674, 5650, 226, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
5.0, 77793, 71916, 5650, 226, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
6.0, 78762, 72885, 5650, 226, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
7.1, 79575, 73698, 5650, 226, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
8.0, 81313, 75436, 5650, 226, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
9.0, 82148, 76270, 5650, 226, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
10.0, 83181, 77304, 5650, 226, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
11.0, 84634, 78757, 5650, 226, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
12.0, 85645, 79767, 5650, 226, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
13.0, 86774, 80897, 5650, 226, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
14.0, 87903, 82026, 5650, 226, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
15.0, 88780, 82903, 5650, 226, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
16.0, 90483, 84622, 5634, 226, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
17.0, 91201, 85454, 5521, 226, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
18.0, 92147, 86514, 5407, 226, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
19.0, 93145, 87622, 5296, 226, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
20.1, 94566, 89154, 5185, 226, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
21.0, 95221, 89925, 5070, 225, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
22.1, 96498, 91318, 4957, 222, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
23.0, 97534, 92473, 4842, 218, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
24.0, 98309, 93372, 4721, 215, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
25.0, 99593, 94776, 4604, 211, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
26.0, 100512, 95810, 4492, 208, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
27.0, 101529, 96944, 4380, 204, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
28.0, 102671, 98200, 4268, 201, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
29.0, 103419, 99064, 4156, 198, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
30.0, 104880, 100641, 4043, 194, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
31.0, 105885, 101720, 3973, 191, 0, 51, 0, 5, 0, 0, 0, 0, 0, 5, 51, 0
32.0, 106723, 102561, 3973, 187, 0, 51, 0, 5, 0, 0, 0, 0, 0, 5, 51, 0
33.0, 108208, 104050, 3973, 184, 0, 51, 0, 5, 0, 0, 0, 0, 0, 5, 51, 0
34.0, 109079, 104925, 3973, 180, 0, 51, 0, 5, 0, 0, 0, 0, 0, 5, 51, 0
35.0, 110346, 106194, 3973, 177, 0, 51, 0, 5, 0, 0, 0, 0, 0, 5, 51, 0
36.0, 107721, 107547, 0, 173, 0, 51, 0, 5, 0, 0, 0, 0, 0, 5, 51, 0
37.0, 108508, 108338, 0, 170, 0, 51, 0, 5, 0, 0, 0, 0, 0, 5, 51, 0
38.0, 109901, 109734, 0, 167, 0, 51, 0, 5, 0, 0, 0, 0, 0, 5, 51, 0
39.0, 110776, 110613, 0, 163, 0, 51, 0, 5, 0, 0, 0, 0, 0, 5, 51, 0
40.0, 112266, 112106, 0, 160, 0, 51, 0, 5, 0, 0, 0, 0, 0, 5, 51, 0
