Time,Biomass Total, Bio Plants, Bio Herb, Bio Pred1, Bio Pred2, Pop Plants, Pop Herb, Pop Pred1, Pop Pred2,Grass, Tree, White Rabbit, Sheep, Cow, Elephant, Fox, Wolf, Coyote, Lion, 
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6.0, 38, 0, 38, 0, 0, 1, 2, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
7.0, 3566, 0, 3566, 0, 0, 1, 4, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0
8.0, 9567, 1336, 8074, 70, 86, 3, 4, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1
9.0, 9859, 1336, 8074, 161, 288, 3, 4, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2
10.0, 10022, 1384, 8074, 161, 402, 3, 4, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2
11.0, 10024, 1386, 8074, 161, 402, 3, 4, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2
12.0, 10070, 1431, 8074, 161, 402, 3, 4, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2
13.0, 10093, 1454, 8074, 161, 402, 3, 4, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2
14.0, 10093, 1454, 8074, 161, 402, 3, 4, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2
15.0, 10138, 1500, 8074, 161, 402, 3, 4, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2
16.0, 10138, 1500, 8074, 161, 402, 3, 4, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2
17.0, 10181, 1543, 8074, 161, 402, 2, 4, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2
18.0, 10182, 1543, 8074, 161, 402, 2, 4, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2
19.0, 10227, 1589, 8074, 161, 402, 2, 4, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2
20.0, 10250, 1612, 8074, 161, 402, 2, 4, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2
21.0, 10273, 1634, 8074, 161, 402, 2, 4, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2
22.0, 10269, 1634, 8070, 161, 402, 2, 4, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2
23.0, 10278, 1646, 8068, 161, 402, 2, 4, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2
24.0, 10299, 1669, 8066, 161, 402, 2, 4, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2
25.0, 10298, 1669, 8064, 161, 402, 2, 4, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2
26.0, 10341, 1714, 8062, 161, 402, 2, 3, 3, 2, 1, 1, 0, 1, 1, 1, 1, 1, 1, 2
27.0, 10339, 1714, 8060, 161, 402, 2, 3, 3, 2, 1, 1, 0, 1, 1, 1, 1, 1, 1, 2
28.0, 10348, 1726, 8058, 160, 402, 2, 3, 3, 2, 1, 1, 0, 1, 1, 1, 1, 1, 1, 2
29.0, 10343, 1723, 8057, 159, 402, 1, 3, 3, 2, 0, 1, 0, 1, 1, 1, 1, 1, 1, 2
30.0, 10352, 1734, 8055, 158, 402, 1, 3, 3, 2, 0, 1, 0, 1, 1, 1, 1, 1, 1, 2
31.0, 10346, 1734, 8050, 158, 402, 1, 3, 3, 2, 0, 1, 0, 1, 1, 1, 1, 1, 1, 2
32.0, 10389, 1780, 8048, 157, 402, 1, 3, 3, 2, 0, 1, 0, 1, 1, 1, 1, 1, 1, 2
33.0, 10407, 1803, 8047, 154, 402, 1, 3, 2, 2, 0, 1, 0, 1, 1, 1, 1, 0, 1, 2
34.0, 10427, 1826, 8045, 153, 402, 1, 3, 2, 2, 0, 1, 0, 1, 1, 1, 1, 0, 1, 2
35.0, 10445, 1848, 8043, 153, 399, 1, 3, 2, 2, 0, 1, 0, 1, 1, 1, 1, 0, 1, 2
36.0, 10441, 1848, 8042, 153, 396, 1, 2, 2, 2, 0, 1, 0, 0, 1, 1, 1, 0, 1, 2
37.0, 10482, 1894, 8041, 152, 394, 1, 2, 2, 2, 0, 1, 0, 0, 1, 1, 1, 0, 1, 2
38.0, 10442, 1894, 8041, 114, 392, 1, 2, 2, 2, 0, 1, 0, 0, 1, 1, 1, 0, 1, 2
39.0, 10450, 1905, 8041, 114, 389, 1, 2, 2, 2, 0, 1, 0, 0, 1, 1, 1, 0, 1, 2
40.0, 10470, 1928, 8041, 113, 387, 1, 2, 2, 2, 0, 1, 0, 0, 1, 1, 1, 0, 1, 2
41.0, 10409, 1928, 7982, 113, 384, 1, 2, 2, 2, 0, 1, 0, 0, 1, 1, 1, 0, 1, 2
42.0, 10452, 1974, 7982, 113, 382, 1, 2, 2, 2, 0, 1, 0, 0, 1, 1, 1, 0, 1, 2
43.0, 10376, 1974, 7909, 112, 379, 1, 2, 2, 2, 0, 1, 0, 0, 1, 1, 1, 0, 1, 2
44.0, 10263, 1985, 7762, 112, 403, 1, 2, 1, 2, 0, 1, 0, 0, 1, 1, 1, 0, 0, 2
45.0, 10285, 2008, 7762, 111, 403, 1, 2, 1, 2, 0, 1, 0, 0, 1, 1, 1, 0, 0, 2
46.0, 10137, 2008, 7614, 111, 403, 1, 2, 1, 2, 0, 1, 0, 0, 1, 1, 1, 0, 0, 2
47.0, 10003, 2019, 7469, 111, 403, 1, 2, 1, 2, 0, 1, 0, 0, 1, 1, 1, 0, 0, 2
48.0, 9879, 2042, 7322, 111, 403, 1, 2, 0, 2, 0, 1, 0, 0, 1, 1, 0, 0, 0, 2
49.0, 9658, 2065, 7175, 14, 403, 1, 2, 0, 2, 0, 1, 0, 0, 1, 1, 0, 0, 0, 2
50.0, 9515, 2065, 7032, 14, 403, 1, 2, 0, 2, 0, 1, 0, 0, 1, 1, 0, 0, 0, 2
51.0, 9399, 2110, 6870, 14, 403, 1, 2, 0, 2, 0, 1, 0, 0, 1, 1, 0, 0, 0, 2
52.0, 9275, 2133, 6724, 14, 403, 1, 2, 0, 2, 0, 1, 0, 0, 1, 1, 0, 0, 0, 2
53.0, 9138, 2156, 6578, 0, 403, 1, 2, 0, 2, 0, 1, 0, 0, 1, 1, 0, 0, 0, 2
54.0, 9015, 2179, 6433, 0, 403, 1, 2, 0, 2, 0, 1, 0, 0, 1, 1, 0, 0, 0, 2
55.0, 8868, 2179, 6286, 0, 403, 1, 2, 0, 2, 0, 1, 0, 0, 1, 1, 0, 0, 0, 2
56.0, 8734, 2190, 6140, 0, 403, 1, 2, 0, 2, 0, 1, 0, 0, 1, 1, 0, 0, 0, 2
57.0, 8589, 2190, 5995, 0, 403, 1, 2, 0, 2, 0, 1, 0, 0, 1, 1, 0, 0, 0, 2
58.0, 8489, 2235, 5850, 0, 403, 1, 1, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 2
59.0, 8474, 2258, 5814, 0, 401, 1, 1, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 2
60.0, 8472, 2258, 5814, 0, 398, 1, 1, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 2
61.0, 8481, 2270, 5814, 0, 396, 1, 1, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 2
62.0, 8501, 2292, 5814, 0, 393, 1, 1, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 2
63.0, 3371, 2292, 686, 0, 391, 1, 1, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 2
