Time,Biomass Total, Bio Plants, Bio Herb, Bio Pred1, Bio Pred2, Pop Plants, Pop Herb, Pop Pred1, Pop Pred2,Grass, Tree, White Rabbit, Sheep, Cow, Elephant, Fox, Wolf, Coyote, Lion, 
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.0, 3152, 0, 3152, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
3.0, 7236, 0, 7236, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
4.0, 7236, 0, 7236, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
5.0, 7236, 0, 7236, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
6.0, 7236, 0, 7236, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
7.0, 7236, 0, 7236, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
8.0, 7236, 0, 7236, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
9.0, 7236, 0, 7236, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
10.0, 7236, 0, 7236, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
11.0, 7236, 0, 7236, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
12.0, 7236, 0, 7236, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
13.0, 7324, 0, 7236, 0, 87, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
14.0, 7436, 0, 7236, 0, 199, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
15.0, 7436, 0, 7236, 0, 199, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
16.0, 7436, 0, 7236, 0, 199, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
17.0, 7414, 0, 7215, 0, 199, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
18.0, 7271, 0, 7071, 0, 199, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
19.0, 7127, 0, 6928, 0, 199, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
20.0, 6984, 0, 6785, 0, 199, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
21.0, 6841, 0, 6641, 0, 199, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
