Time,Biomass Total, Bio Plants, Bio Herb, Bio Pred1, Bio Pred2, Pop Plants, Pop Herb, Pop Pred1, Pop Pred2,Grass, Tree, White Rabbit, Sheep, Cow, Elephant, Fox, Wolf, Coyote, Lion, 
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6.0, 86, 0, 0, 0, 86, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
7.0, 197, 0, 0, 0, 197, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
8.0, 197, 0, 0, 0, 197, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
9.0, 197, 0, 0, 0, 197, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
10.0, 197, 0, 0, 0, 197, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
