Time,Biomass Total, Bio Plants, Bio Herb, Bio Pred1, Bio Pred2, Pop Plants, Pop Herb, Pop Pred1, Pop Pred2,Alien Plant, Alien Herb, Alien Pred, Alien Apex, Tree, Grass, White Rabbit, Fox, 
1.0, 0, 0, 0, 0, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
2.0, 12553, 12203, 251, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
3.0, 14131, 13780, 251, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
4.0, 14221, 13871, 251, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
5.1, 14564, 14214, 251, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
6.0, 14746, 14396, 251, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
7.1, 14975, 14625, 251, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
8.0, 15156, 14806, 251, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
9.0, 15498, 15148, 251, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
10.0, 15683, 15333, 251, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
11.0, 15930, 15580, 251, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
12.0, 16137, 15787, 251, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
13.0, 16296, 15946, 251, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
14.0, 16615, 16265, 251, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
15.0, 16752, 16402, 251, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
16.0, 17092, 16743, 250, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
17.0, 17246, 16902, 245, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
18.0, 17470, 17132, 240, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
19.0, 17647, 17313, 235, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
20.0, 17962, 17633, 230, 98, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
21.0, 18115, 17792, 225, 97, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
22.0, 18359, 18042, 220, 96, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
23.0, 18626, 18316, 215, 94, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
24.0, 18847, 18544, 210, 93, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
25.0, 18978, 18682, 205, 91, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
26.0, 19289, 18999, 200, 90, 0, 51, 50, 5, 0, 0, 0, 0, 0, 10, 41, 50, 5
