Time,Biomass Total, Bio Plants, Bio Herb, Bio Pred1, Bio Pred2, Pop Plants, Pop Herb, Pop Pred1, Pop Pred2,Alien Plant, Alien Herb, Alien Pred, Alien Apex, Wolf, Tree, Cow, 
1.0, 0, 0, 0, 0, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
2.0, 74310, 68419, 5668, 222, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
3.0, 75057, 69166, 5668, 222, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
4.0, 76119, 70228, 5668, 222, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
5.0, 77337, 71445, 5668, 222, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
6.0, 78402, 72511, 5668, 222, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
7.0, 79668, 73776, 5668, 222, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
8.0, 80823, 74931, 5668, 222, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
9.0, 81950, 76059, 5668, 222, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
10.0, 83127, 77236, 5668, 222, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
11.0, 84166, 78275, 5668, 222, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
12.0, 85291, 79400, 5668, 222, 0, 51, 8, 5, 0, 0, 0, 0, 0, 5, 51, 8
13.0, 86377, 80486, 5668, 222, 0, 51, 7, 5, 0, 0, 0, 0, 0, 5, 51, 7
14.0, 87640, 81749, 5668, 222, 0, 51, 7, 5, 0, 0, 0, 0, 0, 5, 51, 7
15.0, 88776, 82885, 5668, 222, 0, 51, 7, 5, 0, 0, 0, 0, 0, 5, 51, 7
16.0, 89765, 83876, 5666, 222, 0, 51, 7, 5, 0, 0, 0, 0, 0, 5, 51, 7
17.0, 90952, 85094, 5635, 222, 0, 51, 7, 5, 0, 0, 0, 0, 0, 5, 51, 7
18.0, 91320, 86236, 4860, 222, 0, 51, 7, 5, 0, 0, 0, 0, 0, 5, 51, 7
19.0, 92166, 87125, 4818, 222, 0, 51, 6, 5, 0, 0, 0, 0, 0, 5, 51, 6
20.0, 93404, 88407, 4775, 222, 0, 51, 6, 5, 0, 0, 0, 0, 0, 5, 51, 6
21.0, 94444, 89489, 4732, 222, 0, 51, 6, 5, 0, 0, 0, 0, 0, 5, 51, 6
22.0, 95587, 90677, 4689, 220, 0, 51, 6, 5, 0, 0, 0, 0, 0, 5, 51, 6
23.0, 96832, 91966, 4646, 218, 0, 51, 6, 5, 0, 0, 0, 0, 0, 5, 51, 6
24.0, 96965, 92823, 3925, 216, 0, 51, 6, 5, 0, 0, 0, 0, 0, 5, 51, 6
25.0, 98289, 94192, 3882, 214, 0, 51, 6, 5, 0, 0, 0, 0, 0, 5, 51, 6
26.0, 99218, 95166, 3839, 212, 0, 51, 6, 5, 0, 0, 0, 0, 0, 5, 51, 6
27.0, 100473, 96329, 3933, 210, 0, 51, 6, 5, 0, 0, 0, 0, 0, 5, 51, 6
28.0, 101506, 97393, 3904, 208, 0, 51, 6, 5, 0, 0, 0, 0, 0, 5, 51, 6
29.0, 102824, 98742, 3875, 206, 0, 51, 6, 5, 0, 0, 0, 0, 0, 5, 51, 6
30.1, 103568, 99517, 3845, 204, 0, 51, 6, 5, 0, 0, 0, 0, 0, 5, 51, 6
31.0, 104934, 100911, 3820, 202, 0, 51, 4, 5, 0, 0, 0, 0, 0, 5, 51, 4
32.0, 106294, 102274, 3820, 200, 0, 51, 4, 5, 0, 0, 0, 0, 0, 5, 51, 4
33.0, 107050, 103032, 3820, 197, 0, 51, 4, 5, 0, 0, 0, 0, 0, 5, 51, 4
34.0, 108333, 104318, 3820, 195, 0, 51, 3, 5, 0, 0, 0, 0, 0, 5, 51, 3
35.0, 109168, 105154, 3819, 194, 0, 51, 3, 5, 0, 0, 0, 0, 0, 5, 51, 3
36.0, 109664, 106688, 2784, 192, 0, 51, 3, 5, 0, 0, 0, 0, 0, 5, 51, 3
37.0, 110803, 107829, 2784, 190, 0, 51, 3, 5, 0, 0, 0, 0, 0, 5, 51, 3
38.2, 111740, 108768, 2783, 188, 0, 51, 3, 5, 0, 0, 0, 0, 0, 5, 51, 3
39.0, 112080, 109783, 2110, 186, 0, 51, 3, 5, 0, 0, 0, 0, 0, 5, 51, 3
40.0, 113391, 111096, 2110, 184, 0, 51, 2, 5, 0, 0, 0, 0, 0, 5, 51, 2
41.0, 114834, 112541, 2110, 182, 0, 51, 2, 3, 0, 0, 0, 0, 0, 3, 51, 2
42.0, 115493, 113201, 2109, 181, 0, 51, 2, 3, 0, 0, 0, 0, 0, 3, 51, 2
43.0, 116822, 114532, 2109, 180, 0, 51, 2, 3, 0, 0, 0, 0, 0, 3, 51, 2
44.0, 117955, 115663, 2109, 182, 0, 51, 2, 3, 0, 0, 0, 0, 0, 3, 51, 2
45.0, 118485, 116861, 1431, 193, 0, 51, 2, 3, 0, 0, 0, 0, 0, 3, 51, 2
46.0, 119414, 117853, 1431, 130, 0, 51, 2, 3, 0, 0, 0, 0, 0, 3, 51, 2
47.0, 120682, 119122, 1431, 129, 0, 51, 2, 3, 0, 0, 0, 0, 0, 3, 51, 2
48.0, 121892, 120332, 1431, 128, 0, 51, 1, 3, 0, 0, 0, 0, 0, 3, 51, 1
49.0, 122996, 121437, 1430, 128, 0, 51, 1, 3, 0, 0, 0, 0, 0, 3, 51, 1
50.0, 123925, 122367, 1430, 127, 0, 51, 1, 3, 0, 0, 0, 0, 0, 3, 51, 1
51.0, 125252, 123695, 1430, 126, 0, 51, 1, 3, 0, 0, 0, 0, 0, 3, 51, 1
52.0, 126504, 124947, 1430, 126, 0, 51, 1, 3, 0, 0, 0, 0, 0, 3, 51, 1
53.0, 126648, 125834, 688, 125, 0, 51, 1, 3, 0, 0, 0, 0, 0, 3, 51, 1
54.0, 128092, 127279, 688, 124, 0, 51, 1, 3, 0, 0, 0, 0, 0, 3, 51, 1
55.0, 128991, 128178, 688, 124, 0, 51, 1, 3, 0, 0, 0, 0, 0, 3, 51, 1
56.0, 130161, 129349, 688, 123, 0, 51, 1, 3, 0, 0, 0, 0, 0, 3, 51, 1
57.0, 131360, 130548, 688, 122, 0, 51, 1, 3, 0, 0, 0, 0, 0, 3, 51, 1
58.0, 132530, 131720, 688, 121, 0, 51, 1, 3, 0, 0, 0, 0, 0, 3, 51, 1
59.0, 133578, 132769, 688, 120, 0, 51, 1, 3, 0, 0, 0, 0, 0, 3, 51, 1
60.0, 134948, 134140, 688, 118, 0, 51, 1, 3, 0, 0, 0, 0, 0, 3, 51, 1
61.0, 135809, 135001, 688, 118, 0, 51, 1, 2, 0, 0, 0, 0, 0, 2, 51, 1
62.0, 136984, 136177, 688, 117, 0, 51, 1, 2, 0, 0, 0, 0, 0, 2, 51, 1
63.0, 138226, 137420, 688, 116, 0, 51, 1, 2, 0, 0, 0, 0, 0, 2, 51, 1
64.0, 139480, 138675, 688, 116, 0, 51, 1, 2, 0, 0, 0, 0, 0, 2, 51, 1
65.0, 140383, 139579, 688, 115, 0, 51, 1, 2, 0, 0, 0, 0, 0, 2, 51, 1
66.0, 141527, 140755, 688, 83, 0, 51, 1, 2, 0, 0, 0, 0, 0, 2, 51, 1
67.0, 142837, 142065, 688, 82, 0, 51, 1, 2, 0, 0, 0, 0, 0, 2, 51, 1
68.0, 143876, 143106, 688, 81, 0, 51, 1, 2, 0, 0, 0, 0, 0, 2, 51, 1
69.0, 145050, 144280, 688, 81, 0, 51, 1, 2, 0, 0, 0, 0, 0, 2, 51, 1
70.0, 146389, 145321, 986, 80, 0, 51, 2, 2, 0, 0, 0, 0, 0, 2, 51, 2
71.0, 147896, 146802, 1013, 79, 0, 51, 2, 2, 0, 0, 0, 0, 0, 2, 51, 2
72.0, 148775, 147683, 1013, 78, 0, 51, 2, 2, 0, 0, 0, 0, 0, 2, 51, 2
73.0, 149870, 148779, 1013, 76, 0, 51, 2, 2, 0, 0, 0, 0, 0, 2, 51, 2
74.0, 151158, 150069, 1013, 75, 0, 51, 2, 2, 0, 0, 0, 0, 0, 2, 51, 2
75.0, 152450, 151335, 1040, 74, 0, 51, 2, 2, 0, 0, 0, 0, 0, 2, 51, 2
76.0, 153218, 152104, 1040, 72, 0, 51, 2, 2, 0, 0, 0, 0, 0, 2, 51, 2
77.0, 154162, 153049, 1040, 71, 0, 51, 2, 2, 0, 0, 0, 0, 0, 2, 51, 2
78.0, 154363, 153252, 1040, 70, 0, 51, 2, 1, 0, 0, 0, 0, 0, 1, 51, 2
